Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,City,Time_taken(min),Distance
29,4.5,Fog,Jam ,Drinks ,motorcycle ,1,Metropolitian ,20,7.79
23,4.8,Stormy,High ,Drinks ,scooter ,0,Metropolitian ,16,6.218
35,4.0,Cloudy,Jam ,Buffet ,scooter ,1,Metropolitian ,39,19.396
28,4.9,Windy,Low ,Snack ,scooter ,1,Metropolitian ,19,3.06
21,4.9,Cloudy,Low ,Meal ,electric_scooter ,0,Urban ,20,12.257
35,4.5,Sandstorms,Low ,Snack ,scooter ,0,Urban ,26,3.064
35,4.5,Windy,Low ,Meal ,motorcycle ,1,Metropolitian ,26,12.42
25,5.0,Cloudy,Jam ,Drinks ,motorcycle ,1,Metropolitian ,37,19.973
36,4.9,Sandstorms,Low ,Snack ,motorcycle ,1,Urban ,25,2.996
23,4.7,Fog,Low ,Snack ,scooter ,1,Metropolitian ,15,1.509
34,4.3,Sandstorms,Jam ,Meal ,motorcycle ,0,Metropolitian ,31,13.771
27,4.6,Stormy,Low ,Buffet ,scooter ,0,Urban ,19,1.555
34,3.6,Fog,Low ,Meal ,electric_scooter ,1,Metropolitian ,37,12.436
33,4.2,Windy,Jam ,Snack ,motorcycle ,0,Urban ,31,7.661
36,4.8,Sunny,Medium ,Meal ,motorcycle ,1,Urban ,19,19.762
27,4.9,Sandstorms,Jam ,Drinks ,electric_scooter ,1,Metropolitian ,24,7.562
35,4.8,Sunny,Jam ,Buffet ,scooter ,1,Metropolitian ,24,4.561
21,5.0,Cloudy,High ,Drinks ,motorcycle ,1,Metropolitian ,21,6.21
27,4.7,Stormy,Low ,Meal ,motorcycle ,0,Urban ,17,16.636
37,4.9,Fog,Medium ,Meal ,scooter ,1,Metropolitian ,36,13.429
39,4.7,Stormy,Medium ,Meal ,motorcycle ,1,Metropolitian ,25,4.674
26,4.6,Stormy,Jam ,Meal ,scooter ,1,Metropolitian ,13,4.406
34,4.3,Sandstorms,Low ,Buffet ,motorcycle ,0,Metropolitian ,29,2.985
37,4.7,Sunny,Low ,Buffet ,motorcycle ,1,Urban ,23,3.105
21,4.7,Cloudy,Low ,Snack ,motorcycle ,1,Metropolitian ,20,13.973
35,4.9,Sandstorms,Low ,Buffet ,scooter ,0,Metropolitian ,20,3.109
39,4.7,Cloudy,Low ,Buffet ,motorcycle ,0,Metropolitian ,15,1.552
28,4.8,Cloudy,Medium ,Meal ,scooter ,1,Metropolitian ,33,10.707
36,4.0,Cloudy,Jam ,Buffet ,scooter ,1,Metropolitian ,40,12.161
20,4.9,Stormy,Low ,Drinks ,motorcycle ,0,Metropolitian ,13,1.49
24,4.6,Windy,High ,Buffet ,motorcycle ,1,Metropolitian ,28,5.952
36,5.0,Sunny,Medium ,Drinks ,motorcycle ,1,Urban ,21,9.326
30,4.8,Sunny,Medium ,Buffet ,motorcycle ,1,Metropolitian ,28,19.689
31,3.7,Stormy,Jam ,Meal ,scooter ,1,Metropolitian ,34,10.417
39,5.0,Cloudy,High ,Buffet ,motorcycle ,0,Urban ,31,6.128
34,4.4,Windy,Medium ,Buffet ,scooter ,1,Metropolitian ,31,6.059
28,4.1,Windy,Jam ,Snack ,motorcycle ,1,Metropolitian ,38,14.022
29,4.7,Fog,Low ,Snack ,motorcycle ,0,Metropolitian ,21,16.903
25,5.0,Stormy,Jam ,Snack ,motorcycle ,1,Metropolitian ,25,13.97
31,4.3,Cloudy,Low ,Snack ,motorcycle ,1,Metropolitian ,36,20.852
37,4.5,Fog,Low ,Buffet ,scooter ,0,Metropolitian ,16,9.056
39,4.6,Stormy,Medium ,Meal ,scooter ,1,Urban ,26,9.055
24,4.6,Stormy,Low ,Meal ,scooter ,0,Metropolitian ,13,17.077
25,4.5,Sandstorms,Low ,Snack ,scooter ,0,Urban ,16,10.428
34,4.8,Sandstorms,High ,Buffet ,scooter ,1,Metropolitian ,31,3.064
26,4.9,Stormy,Low ,Buffet ,scooter ,0,Urban ,14,2.979
38,4.6,Windy,Medium ,Drinks ,electric_scooter ,0,Metropolitian ,25,12.074
30,4.7,Cloudy,Medium ,Meal ,motorcycle ,1,Metropolitian ,26,4.406
29,4.7,Cloudy,Medium ,Meal ,scooter ,0,Urban ,26,16.825
39,3.8,Sandstorms,Jam ,Buffet ,scooter ,1,Metropolitian ,44,16.721
34,4.7,Stormy,Low ,Snack ,motorcycle ,0,Metropolitian ,21,10.709
34,4.9,Windy,Low ,Snack ,scooter ,1,Metropolitian ,29,1.558
31,4.1,Cloudy,Jam ,Buffet ,electric_scooter ,2,Metropolitian ,37,9.056
35,4.9,Cloudy,Jam ,Buffet ,motorcycle ,1,Metropolitian ,34,4.538
35,4.2,Stormy,Medium ,Drinks ,scooter ,1,Metropolitian ,32,6.232
31,4.6,Fog,Low ,Meal ,scooter ,1,Metropolitian ,17,1.53
23,4.6,Fog,Medium ,Snack ,motorcycle ,0,Urban ,14,6.218
30,3.8,Windy,Jam ,Snack ,scooter ,1,Metropolitian ,33,16.854
25,4.9,Windy,Jam ,Snack ,scooter ,0,Metropolitian ,23,19.88
20,4.9,Sunny,Low ,Buffet ,motorcycle ,0,Metropolitian ,25,13.99
33,5.0,Sunny,Low ,Drinks ,scooter ,0,Urban ,13,1.52
26,2.8,Sunny,Low ,Buffet ,motorcycle ,0,Metropolitian ,43,19.975
25,4.7,Sandstorms,Low ,Drinks ,motorcycle ,0,Urban ,16,3.064
30,4.7,Cloudy,Jam ,Buffet ,motorcycle ,1,Metropolitian ,33,4.658
20,4.9,Sunny,Low ,Meal ,scooter ,0,Metropolitian ,28,10.565
37,4.8,Sandstorms,Low ,Buffet ,electric_scooter ,0,Metropolitian ,26,3.105
35,4.6,Fog,Low ,Drinks ,electric_scooter ,1,Urban ,16,3.105
23,4.8,Sunny,Jam ,Meal ,motorcycle ,1,Metropolitian ,23,13.972
31,4.0,Stormy,Jam ,Drinks ,motorcycle ,1,Metropolitian ,36,9.088
22,4.5,Fog,Jam ,Meal ,motorcycle ,1,Metropolitian ,26,4.658
26,4.5,Sandstorms,Jam ,Snack ,scooter ,1,Metropolitian ,26,9.264
39,4.7,Stormy,Low ,Drinks ,motorcycle ,1,Metropolitian ,27,10.867
22,4.8,Sunny,Low ,Meal ,electric_scooter ,1,Urban ,20,1.555
24,4.0,Sandstorms,Low ,Meal ,motorcycle ,0,Metropolitian ,21,3.105
20,4.9,Cloudy,Low ,Drinks ,motorcycle ,0,Urban ,21,16.723
34,4.9,Cloudy,Low ,Drinks ,motorcycle ,1,Metropolitian ,39,19.367
21,4.8,Sandstorms,Jam ,Buffet ,scooter ,1,Metropolitian ,23,10.867
24,4.8,Fog,Low ,Snack ,electric_scooter ,0,Metropolitian ,11,4.579
38,4.4,Fog,Medium ,Snack ,scooter ,0,Urban ,42,12.117
34,4.0,Fog,Medium ,Buffet ,motorcycle ,1,Metropolitian ,33,9.22
38,4.1,Stormy,Low ,Meal ,motorcycle ,1,Metropolitian ,34,1.52
39,4.1,Sandstorms,High ,Drinks ,motorcycle ,1,Semi-Urban ,46,1.509
37,5.0,Cloudy,Low ,Buffet ,motorcycle ,1,Metropolitian ,43,17.098
37,4.7,Fog,Low ,Snack ,motorcycle ,1,Metropolitian ,23,1.513
30,4.6,Sandstorms,Jam ,Drinks ,motorcycle ,1,Metropolitian ,36,13.99
31,4.9,Sandstorms,High ,Snack ,motorcycle ,0,Urban ,37,3.105
37,4.6,Cloudy,Medium ,Buffet ,electric_scooter ,1,Urban ,16,4.663
20,4.9,Sandstorms,High ,Meal ,motorcycle ,1,Metropolitian ,35,3.109
39,5.0,Sunny,Jam ,Snack ,motorcycle ,1,Metropolitian ,21,8.988
33,4.9,Windy,Jam ,Meal ,motorcycle ,2,Metropolitian ,41,7.772
29,4.7,Windy,Medium ,Meal ,scooter ,1,Metropolitian ,21,4.61
35,4.3,Sandstorms,Medium ,Snack ,scooter ,1,Urban ,32,7.567
36,4.2,Windy,Jam ,Buffet ,motorcycle ,2,Metropolitian ,42,12.294
22,4.6,Cloudy,Low ,Drinks ,motorcycle ,1,Metropolitian ,21,3.109
33,4.6,Windy,Medium ,Buffet ,electric_scooter ,1,Metropolitian ,30,16.647
27,4.5,Stormy,Medium ,Meal ,motorcycle ,0,Urban ,16,16.66
22,4.1,Cloudy,Jam ,Buffet ,scooter ,1,Metropolitian ,44,10.713
35,4.5,Stormy,Medium ,Meal ,motorcycle ,1,Urban ,28,6.211
24,4.8,Windy,High ,Meal ,scooter ,0,Urban ,18,5.86
37,4.7,Fog,Medium ,Snack ,scooter ,0,Metropolitian ,17,6.037
22,5.0,Stormy,Jam ,Drinks ,motorcycle ,1,Metropolitian ,25,12.417
23,3.5,Sunny,Low ,Drinks ,scooter ,1,Metropolitian ,41,16.831
31,4.6,Fog,Jam ,Buffet ,motorcycle ,1,Metropolitian ,32,4.47
31,4.8,Cloudy,High ,Snack ,motorcycle ,1,Metropolitian ,30,3.116
32,4.7,Sandstorms,Medium ,Snack ,motorcycle ,0,Metropolitian ,40,19.66
26,4.7,Cloudy,Jam ,Buffet ,motorcycle ,0,Metropolitian ,25,4.528
20,4.8,Fog,Medium ,Snack ,motorcycle ,0,Metropolitian ,17,6.211
34,4.7,Sunny,Jam ,Buffet ,motorcycle ,1,Metropolitian ,20,13.631
34,4.9,Sandstorms,Low ,Buffet ,motorcycle ,0,Metropolitian ,20,12.161
25,4.9,Cloudy,Low ,Snack ,motorcycle ,1,Urban ,18,2.98
32,4.9,Sunny,Low ,Snack ,motorcycle ,1,Metropolitian ,15,4.675
34,4.6,Cloudy,Medium ,Buffet ,motorcycle ,0,Metropolitian ,28,7.453
36,4.6,Sunny,Low ,Buffet ,motorcycle ,1,Metropolitian ,24,17.098
29,4.6,Windy,Low ,Drinks ,motorcycle ,1,Urban ,16,10.566
28,5.0,Fog,Low ,Snack ,motorcycle ,1,Metropolitian ,20,16.904
37,4.1,Windy,Low ,Buffet ,motorcycle ,1,Urban ,21,9.183
26,4.7,Stormy,Medium ,Drinks ,scooter ,1,Metropolitian ,17,16.903
33,5.0,Fog,High ,Snack ,motorcycle ,2,Metropolitian ,38,1.509
20,2.6,Sunny,Low ,Snack ,scooter ,1,Urban ,34,12.162
33,4.8,Windy,Low ,Meal ,scooter ,1,Metropolitian ,20,3.019
29,4.3,Fog,Jam ,Meal ,motorcycle ,1,Metropolitian ,34,10.725
33,4.4,Cloudy,Medium ,Meal ,scooter ,1,Metropolitian ,44,10.757
21,4.3,Sandstorms,Jam ,Meal ,motorcycle ,0,Metropolitian ,33,10.906
35,4.8,Sandstorms,Medium ,Buffet ,motorcycle ,3,Metropolitian ,49,19.661
35,4.9,Windy,Medium ,Buffet ,motorcycle ,1,Metropolitian ,27,4.592
26,5.0,Sunny,Medium ,Drinks ,motorcycle ,1,Metropolitian ,27,19.661
22,4.8,Cloudy,Medium ,Buffet ,motorcycle ,1,Metropolitian ,34,10.906
21,4.7,Cloudy,Jam ,Snack ,motorcycle ,1,Metropolitian ,29,9.08
34,4.1,Sandstorms,High ,Meal ,motorcycle ,1,Metropolitian ,34,6.081
28,4.8,Fog,Low ,Buffet ,scooter ,0,Metropolitian ,24,10.907
25,4.6,Fog,Medium ,Meal ,motorcycle ,1,Metropolitian ,13,6.037
29,4.6,Sunny,Low ,Buffet ,motorcycle ,0,Urban ,10,1.537
34,4.7,Fog,Jam ,Buffet ,motorcycle ,1,Urban ,29,9.263
30,4.9,Sunny,Low ,Buffet ,motorcycle ,0,Metropolitian ,22,1.49
21,4.7,Sandstorms,Low ,Drinks ,motorcycle ,1,Metropolitian ,20,12.294
35,4.4,Fog,Jam ,Snack ,scooter ,1,Metropolitian ,39,20.253
35,5.0,Windy,Low ,Drinks ,scooter ,0,Urban ,23,1.532
24,4.9,Windy,Medium ,Drinks ,motorcycle ,1,Metropolitian ,26,4.658
38,4.8,Sandstorms,Low ,Drinks ,motorcycle ,1,Urban ,20,13.972
31,4.8,Sunny,Jam ,Meal ,motorcycle ,0,Metropolitian ,23,4.663
24,4.9,Stormy,Jam ,Buffet ,motorcycle ,0,Metropolitian ,26,7.447
37,5.0,Stormy,Low ,Meal ,motorcycle ,1,Metropolitian ,28,19.894
38,4.4,Windy,Jam ,Drinks ,motorcycle ,0,Metropolitian ,43,16.722
30,4.3,Sandstorms,Low ,Snack ,motorcycle ,1,Metropolitian ,34,1.513
31,4.9,Stormy,Low ,Drinks ,scooter ,1,Urban ,16,10.427
39,4.2,Windy,Low ,Meal ,motorcycle ,1,Metropolitian ,26,4.663
20,4.6,Fog,Medium ,Snack ,motorcycle ,2,Metropolitian ,35,10.445
35,5.0,Sunny,High ,Meal ,scooter ,1,Urban ,22,6.082
20,4.5,Fog,Low ,Buffet ,motorcycle ,1,Metropolitian ,24,1.492
39,4.9,Sunny,Low ,Meal ,motorcycle ,0,Urban ,22,3.105
38,5.0,Sandstorms,Low ,Meal ,motorcycle ,1,Metropolitian ,26,13.184
31,4.8,Sandstorms,Medium ,Drinks ,motorcycle ,1,Metropolitian ,27,6.147
38,5.0,Sunny,Medium ,Drinks ,scooter ,1,Metropolitian ,19,6.105
38,4.9,Stormy,Low ,Drinks ,motorcycle ,0,Metropolitian ,18,13.681
38,4.7,Cloudy,Medium ,Meal ,motorcycle ,1,Metropolitian ,26,9.364
26,4.5,Sunny,High ,Snack ,motorcycle ,0,Metropolitian ,41,6.232
35,4.8,Sunny,Jam ,Snack ,scooter ,0,Metropolitian ,17,7.761
24,4.8,Fog,Medium ,Drinks ,scooter ,1,Metropolitian ,17,5.959
28,4.7,Stormy,Low ,Buffet ,motorcycle ,0,Metropolitian ,16,3.02
37,4.6,Stormy,Jam ,Meal ,scooter ,1,Metropolitian ,30,12.293
35,4.9,Stormy,Low ,Meal ,scooter ,1,Urban ,17,10.602
27,5.0,Stormy,Medium ,Meal ,motorcycle ,0,Metropolitian ,29,9.121
22,4.7,Windy,Jam ,Drinks ,motorcycle ,1,Urban ,36,10.867
30,4.8,Cloudy,High ,Meal ,motorcycle ,0,Metropolitian ,30,1.509
24,4.8,Sandstorms,Low ,Meal ,motorcycle ,0,Urban ,10,1.532
35,5.0,Fog,Jam ,Drinks ,scooter ,2,Metropolitian ,37,16.66
34,4.6,Cloudy,Low ,Meal ,motorcycle ,1,Urban ,18,9.348
34,4.6,Fog,Jam ,Meal ,motorcycle ,0,Metropolitian ,54,19.396
36,4.8,Stormy,Medium ,Buffet ,motorcycle ,1,Metropolitian ,24,19.917
38,4.6,Windy,Medium ,Meal ,motorcycle ,1,Urban ,28,7.684
36,4.6,Fog,Jam ,Buffet ,motorcycle ,2,Metropolitian ,41,11.72
36,4.4,Stormy,Medium ,Drinks ,motorcycle ,1,Metropolitian ,34,19.089
23,4.8,Stormy,High ,Meal ,scooter ,0,Urban ,12,6.21
23,4.5,Sunny,Medium ,Buffet ,scooter ,1,Metropolitian ,19,10.43
30,4.8,Sandstorms,Jam ,Buffet ,motorcycle ,1,Metropolitian ,26,12.418
31,4.6,Windy,Low ,Snack ,motorcycle ,1,Metropolitian ,25,10.867
29,4.0,Fog,Medium ,Drinks ,motorcycle ,1,Urban ,32,10.587
32,4.9,Fog,Low ,Meal ,motorcycle ,1,Urban ,28,3.019
29,4.8,Sandstorms,Low ,Snack ,scooter ,0,Metropolitian ,11,1.552
22,4.8,Sunny,Jam ,Buffet ,electric_scooter ,1,Metropolitian ,18,9.363
37,4.7,Sunny,Medium ,Buffet ,motorcycle ,0,Metropolitian ,16,7.763
25,4.9,Stormy,Low ,Snack ,motorcycle ,0,Metropolitian ,24,10.758
35,4.7,Stormy,Low ,Drinks ,motorcycle ,1,Urban ,28,12.294
32,4.7,Sandstorms,Medium ,Drinks ,motorcycle ,1,Urban ,28,19.363
29,4.3,Sunny,Jam ,Meal ,motorcycle ,1,Metropolitian ,52,4.528
32,4.6,Cloudy,Medium ,Meal ,motorcycle ,0,Metropolitian ,19,6.119
27,4.5,Sunny,Low ,Snack ,motorcycle ,1,Urban ,29,16.389
32,4.8,Fog,Jam ,Meal ,motorcycle ,3,Metropolitian ,53,10.906
22,4.8,Fog,Low ,Buffet ,motorcycle ,1,Metropolitian ,21,4.682
27,4.6,Cloudy,Medium ,Drinks ,motorcycle ,1,Metropolitian ,21,4.674
20,4.8,Sunny,Medium ,Snack ,scooter ,0,Urban ,16,6.054
29,4.7,Stormy,Jam ,Buffet ,electric_scooter ,1,Urban ,17,12.1
34,4.8,Fog,Jam ,Buffet ,motorcycle ,1,Metropolitian ,26,9.178
39,4.5,Windy,Medium ,Snack ,scooter ,1,Metropolitian ,25,9.327
34,4.7,Fog,Medium ,Meal ,motorcycle ,1,Metropolitian ,34,17.078
28,4.5,Sandstorms,Medium ,Snack ,motorcycle ,1,Metropolitian ,28,10.881
25,4.9,Fog,Jam ,Snack ,motorcycle ,2,Metropolitian ,41,11.905
32,4.8,Sunny,Low ,Meal ,motorcycle ,0,Metropolitian ,28,9.22
34,4.5,Sunny,Medium ,Buffet ,motorcycle ,1,Urban ,21,7.661
35,4.9,Cloudy,Low ,Drinks ,motorcycle ,1,Urban ,28,8.953
39,5.0,Fog,Medium ,Buffet ,electric_scooter ,1,Metropolitian ,32,20.852
27,4.9,Fog,Jam ,Meal ,scooter ,1,Metropolitian ,28,9.348
39,4.8,Sandstorms,Jam ,Snack ,motorcycle ,1,Metropolitian ,39,16.635
33,4.9,Fog,High ,Meal ,electric_scooter ,1,Metropolitian ,26,6.218
34,3.8,Sandstorms,Jam ,Meal ,motorcycle ,1,Metropolitian ,36,10.587
33,3.5,Stormy,Jam ,Meal ,motorcycle ,1,Metropolitian ,42,13.972
28,4.0,Sandstorms,Jam ,Drinks ,motorcycle ,2,Metropolitian ,33,10.588
27,4.7,Fog,Medium ,Buffet ,motorcycle ,1,Urban ,28,4.537
34,4.6,Cloudy,Medium ,Drinks ,electric_scooter ,1,Metropolitian ,15,8.953
22,5.0,Fog,Jam ,Buffet ,scooter ,1,Urban ,31,10.881
29,4.9,Sunny,Medium ,Drinks ,scooter ,0,Urban ,16,19.886
38,4.6,Stormy,Low ,Drinks ,motorcycle ,1,Urban ,24,13.972
36,3.6,Windy,Jam ,Snack ,motorcycle ,0,Metropolitian ,41,12.435
33,4.9,Sunny,Medium ,Drinks ,electric_scooter ,1,Urban ,22,10.725
28,4.0,Cloudy,Jam ,Snack ,motorcycle ,1,Metropolitian ,44,19.659
20,4.8,Windy,Medium ,Drinks ,scooter ,1,Urban ,23,4.61
25,4.9,Cloudy,Medium ,Drinks ,motorcycle ,1,Metropolitian ,25,4.528
27,4.8,Cloudy,Jam ,Meal ,motorcycle ,1,Metropolitian ,45,16.477
20,4.7,Sandstorms,Low ,Buffet ,scooter ,0,Metropolitian ,18,9.158
28,4.9,Windy,Jam ,Snack ,scooter ,1,Metropolitian ,26,16.903
29,4.5,Cloudy,Medium ,Buffet ,scooter ,1,Metropolitian ,16,6.059
34,3.6,Stormy,Jam ,Snack ,motorcycle ,1,Urban ,41,16.66
26,4.1,Cloudy,Medium ,Drinks ,motorcycle ,0,Metropolitian ,35,12.075
27,4.4,Sandstorms,Jam ,Buffet ,motorcycle ,1,Metropolitian ,35,20.853
36,4.8,Cloudy,High ,Buffet ,motorcycle ,1,Metropolitian ,26,6.21
24,4.7,Sandstorms,Medium ,Snack ,motorcycle ,1,Urban ,28,10.593
24,5.0,Fog,Low ,Drinks ,motorcycle ,1,Metropolitian ,14,3.03
39,4.1,Cloudy,Medium ,Drinks ,motorcycle ,1,Metropolitian ,31,6.209
27,4.8,Sandstorms,Medium ,Meal ,motorcycle ,1,Metropolitian ,23,9.327
38,4.5,Cloudy,Low ,Snack ,electric_scooter ,1,Urban ,35,20.253
38,4.8,Windy,Jam ,Drinks ,motorcycle ,1,Semi-Urban ,49,19.88
23,4.6,Stormy,Jam ,Buffet ,electric_scooter ,1,Metropolitian ,27,13.631
28,4.7,Cloudy,Jam ,Meal ,motorcycle ,2,Metropolitian ,45,17.073
35,4.9,Sandstorms,Medium ,Drinks ,scooter ,1,Metropolitian ,33,4.544
20,4.6,Cloudy,Jam ,Meal ,scooter ,1,Metropolitian ,24,4.539
31,3.8,Fog,Low ,Drinks ,scooter ,2,Metropolitian ,34,12.235
25,5.0,Sunny,Low ,Meal ,motorcycle ,0,Urban ,17,1.49
20,4.5,Cloudy,Low ,Meal ,motorcycle ,1,Metropolitian ,17,1.52
37,4.0,Fog,Low ,Snack ,motorcycle ,2,Metropolitian ,43,10.868
38,4.8,Sandstorms,Low ,Snack ,electric_scooter ,1,Metropolitian ,21,3.025
25,4.8,Fog,Jam ,Drinks ,motorcycle ,0,Metropolitian ,30,7.562
25,4.1,Fog,High ,Buffet ,scooter ,0,Urban ,34,6.05
32,4.6,Sunny,Jam ,Meal ,motorcycle ,0,Metropolitian ,23,19.762
27,4.7,Sandstorms,High ,Snack ,scooter ,1,Urban ,13,5.959
28,4.7,Fog,Medium ,Drinks ,motorcycle ,0,Metropolitian ,20,5.958
27,4.5,Fog,Jam ,Buffet ,motorcycle ,0,Metropolitian ,21,9.314
31,4.5,Fog,Jam ,Meal ,motorcycle ,1,Metropolitian ,51,17.098
28,4.5,Sandstorms,Low ,Meal ,motorcycle ,1,Metropolitian ,15,8.953
22,4.7,Stormy,Medium ,Snack ,scooter ,1,Urban ,22,6.21
34,4.7,Stormy,Low ,Meal ,motorcycle ,1,Metropolitian ,28,19.917
20,4.5,Fog,Medium ,Snack ,motorcycle ,1,Metropolitian ,39,13.99
34,4.8,Fog,High ,Drinks ,electric_scooter ,1,Metropolitian ,29,3.105
39,4.8,Windy,Low ,Snack ,motorcycle ,0,Metropolitian ,23,3.074
25,4.9,Stormy,Medium ,Snack ,motorcycle ,1,Metropolitian ,16,6.21
35,5.0,Sandstorms,High ,Meal ,motorcycle ,1,Urban ,32,3.116
24,4.7,Fog,Low ,Buffet ,motorcycle ,1,Metropolitian ,20,10.925
32,3.8,Cloudy,Low ,Drinks ,electric_scooter ,2,Metropolitian ,39,19.66
27,4.7,Stormy,Jam ,Drinks ,scooter ,1,Metropolitian ,15,10.881
20,4.9,Fog,Medium ,Drinks ,motorcycle ,1,Metropolitian ,28,7.791
31,4.5,Sandstorms,Jam ,Drinks ,motorcycle ,0,Metropolitian ,41,12.484
36,4.8,Stormy,Jam ,Snack ,scooter ,1,Urban ,30,7.684
39,4.1,Windy,Medium ,Drinks ,motorcycle ,1,Metropolitian ,39,9.22
38,4.6,Stormy,Low ,Snack ,motorcycle ,0,Metropolitian ,25,13.83
26,4.1,Stormy,High ,Snack ,motorcycle ,1,Metropolitian ,32,3.025
39,4.7,Fog,Jam ,Snack ,scooter ,0,Urban ,39,4.47
34,4.8,Sunny,Low ,Buffet ,motorcycle ,1,Metropolitian ,25,9.056
24,4.8,Cloudy,Low ,Buffet ,motorcycle ,1,Metropolitian ,24,10.881
23,4.0,Cloudy,High ,Snack ,scooter ,2,Urban ,34,5.953
21,4.8,Sunny,Medium ,Snack ,electric_scooter ,0,Metropolitian ,17,13.99
20,4.7,Stormy,Low ,Drinks ,motorcycle ,0,Metropolitian ,16,10.906
35,4.5,Stormy,Medium ,Snack ,scooter ,1,Urban ,25,4.663
33,4.3,Stormy,Jam ,Snack ,motorcycle ,1,Metropolitian ,37,17.138
21,4.8,Sandstorms,Jam ,Buffet ,scooter ,0,Metropolitian ,18,10.594
36,5.0,Sandstorms,Medium ,Snack ,motorcycle ,1,Metropolitian ,30,7.79
26,4.5,Stormy,Jam ,Drinks ,motorcycle ,1,Metropolitian ,20,4.395
27,4.4,Cloudy,Jam ,Drinks ,scooter ,2,Metropolitian ,43,10.565
28,4.8,Stormy,High ,Buffet ,scooter ,1,Metropolitian ,19,6.147
35,5.0,Sunny,Jam ,Snack ,motorcycle ,0,Metropolitian ,26,16.113
21,4.7,Stormy,Jam ,Meal ,motorcycle ,0,Metropolitian ,25,13.583
31,4.9,Windy,High ,Snack ,scooter ,1,Metropolitian ,30,6.129
35,4.9,Sandstorms,Jam ,Drinks ,scooter ,1,Urban ,26,9.348
23,4.8,Windy,Jam ,Meal ,scooter ,0,Urban ,19,9.221
29,4.7,Stormy,Low ,Snack ,motorcycle ,1,Urban ,19,20.288
35,4.4,Fog,High ,Buffet ,motorcycle ,2,Metropolitian ,39,6.05
20,4.6,Windy,Medium ,Buffet ,motorcycle ,1,Urban ,21,10.417
32,4.1,Sandstorms,High ,Meal ,motorcycle ,1,Metropolitian ,31,6.081
30,4.1,Windy,Jam ,Buffet ,motorcycle ,1,Metropolitian ,44,7.79
38,3.6,Stormy,Jam ,Drinks ,scooter ,0,Metropolitian ,35,13.99
25,4.7,Stormy,Medium ,Meal ,motorcycle ,0,Metropolitian ,29,6.232
23,4.6,Sandstorms,Jam ,Drinks ,motorcycle ,1,Metropolitian ,29,10.641
26,4.9,Stormy,Jam ,Drinks ,scooter ,0,Metropolitian ,10,7.761
22,4.6,Sandstorms,Jam ,Drinks ,scooter ,1,Metropolitian ,27,4.541
24,4.6,Stormy,Medium ,Meal ,electric_scooter ,1,Metropolitian ,28,5.992
24,4.9,Fog,Medium ,Meal ,motorcycle ,1,Metropolitian ,33,13.611
32,4.9,Sunny,High ,Buffet ,motorcycle ,1,Urban ,15,3.073
35,4.8,Sunny,Low ,Snack ,scooter ,1,Metropolitian ,12,1.553
39,5.0,Sunny,Low ,Snack ,motorcycle ,0,Metropolitian ,23,12.162
32,4.8,Fog,Low ,Snack ,motorcycle ,2,Metropolitian ,44,11.917
25,4.9,Stormy,Medium ,Meal ,scooter ,1,Metropolitian ,20,12.237
31,4.4,Windy,Jam ,Meal ,motorcycle ,1,Metropolitian ,38,12.1
34,4.3,Sandstorms,Medium ,Buffet ,motorcycle ,1,Urban ,32,6.21
33,5.0,Windy,Jam ,Drinks ,scooter ,0,Metropolitian ,27,11.903
37,4.6,Fog,Low ,Snack ,scooter ,1,Metropolitian ,29,12.1
20,4.1,Sandstorms,Low ,Meal ,motorcycle ,0,Urban ,20,3.121
28,4.6,Windy,Medium ,Snack ,motorcycle ,0,Metropolitian ,14,6.232
37,4.2,Fog,Jam ,Snack ,motorcycle ,0,Metropolitian ,43,19.762
24,5.0,Fog,Low ,Drinks ,motorcycle ,0,Metropolitian ,11,1.553
20,4.5,Sandstorms,Jam ,Buffet ,scooter ,1,Metropolitian ,29,20.969
23,4.4,Windy,Jam ,Meal ,motorcycle ,1,Metropolitian ,35,12.162
32,4.7,Windy,Low ,Buffet ,motorcycle ,0,Metropolitian ,22,1.49
29,4.1,Stormy,Low ,Snack ,motorcycle ,1,Metropolitian ,20,3.088
21,4.5,Windy,Medium ,Meal ,motorcycle ,1,Metropolitian ,18,16.114
33,5.0,Sunny,Low ,Buffet ,motorcycle ,0,Metropolitian ,22,7.448
32,4.6,Fog,Low ,Buffet ,motorcycle ,1,Urban ,15,1.537
36,4.6,Sunny,Low ,Snack ,motorcycle ,1,Metropolitian ,27,20.207
39,4.6,Windy,Medium ,Snack ,motorcycle ,0,Metropolitian ,21,12.241
25,5.0,Windy,Low ,Snack ,scooter ,1,Metropolitian ,12,4.663
31,4.8,Windy,Medium ,Meal ,motorcycle ,0,Metropolitian ,26,7.49
20,4.9,Stormy,Jam ,Meal ,electric_scooter ,1,Metropolitian ,21,7.562
35,3.5,Windy,Jam ,Drinks ,motorcycle ,0,Metropolitian ,31,16.851
32,4.7,Sandstorms,Jam ,Meal ,electric_scooter ,1,Metropolitian ,29,19.618
31,4.5,Cloudy,Medium ,Buffet ,scooter ,1,Urban ,17,9.313
29,4.6,Sandstorms,Low ,Drinks ,motorcycle ,0,Urban ,16,12.435
32,4.9,Cloudy,Low ,Snack ,motorcycle ,1,Metropolitian ,38,12.42
